04249415	NN
02325366	NN
07455151	NN
11313507	NN
03440024	NN
08717059	NN
02662081	NN
00333594	BV
00145448	BV
01134479	NN
13967215	NN
01752495	BV
13533886	NN
05416678	NN
00036932	BV
12923839	NN
00653958	NN
09821086	NN
05821486	NN
08818444	NN
00118238	JJ
02576575	NN
12243459	NN
00106272	NN
05686481	NN
12394638	NN
12661873	NN
02054864	BV
10564400	NN
11472699	NN
11668952	NN
08905751	NN
04005630	NN
01692864	NN
05652926	NN
07773700	NN
11881063	NN
14692026	NN
01703569	NN
10104209	NN
01882170	BV
05485554	NN
01106272	NN
11127188	NN
00196364	BV
09546453	NN
03710721	NN
10305802	NN
14133985	NN
10375794	NN
01323518	BV
03776460	NN
12837643	NN
06874688	NN
08030481	NN
05828102	NN
04672355	NN
01401296	NN
15030481	NN
12877244	NN
13149296	NN
00276987	NN
02905612	NN
09210346	NN
05836275	NN
00486557	BV
10169796	NN
09876701	NN
00786195	NN
09321901	NN
11098380	NN
01247647	NN
09939313	NN
01121508	BV
01418959	BV
00394562	JJ
07470671	NN
01893666	NN
06695227	NN
10283663	NN
13822995	NN
10183757	NN
01992773	NN
11759049	NN
02906478	JJ
13290676	NN
01028655	NN
02215334	NN
01868370	BV
00390581	NN
13474858	NN
10675142	NN
09829798	NN
04238128	NN
09011679	NN
08251877	NN
13616926	NN
14456138	NN
08031020	NN
11301597	NN
12789767	NN
02372251	NN
10587378	NN
09846265	NN
09851165	NN
10791890	NN
05576950	NN
10954328	NN
00931040	NN
00159880	BV
11977125	NN
02717472	BV
04384593	NN
04648059	NN
02349980	NN
01012712	NN
02286425	NN
02739889	NN
02649706	JJ
04494906	NN
13864153	NN
03693474	NN
13773539	NN
02406585	BV
00784342	BV
13988663	NN
00706605	NN
05762258	NN
01133288	BV
10221956	NN
05144079	NN
09348055	NN
11712827	NN
13496017	NN
00489837	BV
00677683	BV
12611479	NN
05970012	NN
08345366	NN
08706247	NN
02142064	NN
03962685	NN
11372372	NN
11275636	NN
02848523	NN
00888796	NN
10712474	NN
11355669	NN
14116908	NN
00168588	BV
02246487	NN
02749479	NN
06448594	NN
05811214	NN
10011486	NN
08157405	NN
13867641	NN
08541130	NN
01641751	BV
00964110	BV
11448343	NN
07977870	NN
01077887	BV
12514324	NN
02435099	NN
02082498	NN
12741222	NN
02175578	BV
09419281	NN
01231652	BV
02265231	BV
01194225	NN
01324610	NN
11970101	NN
07250034	NN
09701148	NN
01822724	BV
01057034	BV
13261916	NN
13660178	NN
10456138	NN
02011281	NN
13575433	NN
09536789	NN
00024814	BV
13177354	NN
06359877	NN
02218134	NN
00782338	NN
00713250	NN
07705711	NN
02114100	NN
02768702	BV
12551457	NN
05417975	NN
12300625	NN
01726390	NN
02062212	BV
08041840	NN
09954639	NN
14051201	NN
06026276	NN
02039942	NN
10498046	NN
07013736	NN
04650527	NN
00217773	NN
05461816	NN
08174398	NN
04992431	NN
12173407	NN
10638385	NN
15147330	NN
03073832	NN
09657887	NN
11358065	NN
00609236	NN
02390015	NN
01199697	NN
01413942	NN
01449980	NN
11462526	NN
00185104	NN
00638723	BV
01609236	NN
00607780	BV
12833341	NN
07396945	NN
03604843	NN
10209888	NN
00020926	BV
02023992	NN
00841628	NN
00681613	NN
01120900	BV
04842515	NN
00660971	BV
09067878	NN
07122409	NN
14575180	NN
07176682	NN
15154190	NN
03826762	NN
01224031	NN
12931449	NN
13134059	NN
12911673	NN
00396513	BV
02005948	BV
09272085	NN
10417682	NN
08811215	NN
00698004	NN
08996483	NN
14010927	NN
04010927	NN
11857528	NN
01554448	NN
08081403	NN
04088797	NN
05629381	NN
12489046	NN
05492426	NN
01261712	NN
11203059	NN
01445998	NN
05449959	NN
02706046	BV
08962187	NN
04718563	NN
13150894	NN
02767922	BV
11986306	NN
10731013	NN
11713034	NN
12819728	NN
10378780	NN
15236338	NN
00907919	NN
00485711	JJ
10840769	NN
08312988	NN
04487268	NN
01810466	NN
12245695	NN
01962788	NN
02510184	BV
02018524	BV
02018049	BV
00504592	JJ
03807052	NN
02661317	NN
06956544	NN
01546223	NN
04622772	NN
14084880	NN
12024176	NN
12772419	NN
00068627	BV
12495670	NN
01499692	BV
09251832	NN
14816899	NN
09008723	NN
01149911	NN
06359193	NN
07122018	NN
11327398	NN
00308534	BV
10959857	NN
01544208	NN
08290156	NN
05218119	NN
04577769	NN
13285176	NN
09033117	NN
02568087	NN
11601918	NN
10483890	NN
01065057	NN
05272110	NN
07295507	NN
06987124	NN
07249426	NN
01897779	BV
00332017	BV
05106928	NN
10624074	NN
12942395	NN
07560331	NN
01537710	NN
07452841	NN
13154077	NN
10024621	NN
12850906	NN
03553486	NN
09273447	NN
11076566	NN
02663141	BV
09922799	NN
01558149	NN
00493259	BV
09353109	NN
06331803	NN
08721559	NN
09425159	NN
00953559	NN
01752433	NN
01420765	BV
01560511	NN
12746733	NN
00970645	NN
01400044	BV
00917651	BV
09026360	NN
06767922	NN
13907272	NN
00240571	BV
00783042	BV
07471514	NN
05920791	NN
11807696	NN
10296618	NN
07039056	NN
11008647	NN
09110229	NN
00693399	NN
01663169	NN
11596108	NN
01031705	NN
08122141	NN
12879963	NN
12604639	NN
00022099	BV
02648253	BV
01618356	NN
09084483	NN
10161363	NN
11649359	NN
07351195	NN
02080783	BV
02525044	BV
02340736	BV
12536871	NN
11623304	NN
01174742	BV
10347446	NN
15108087	NN
09769345	NN
08847268	NN
12557280	NN
01623425	NN
12258885	NN
02431337	NN
09030596	NN
14089719	NN
03122748	NN
09366597	NN
09304750	NN
04827652	NN
15242209	NN
00469651	NN
00417859	NN
01581166	NN
02624806	BV
02595902	NN
05043973	NN
01256374	BV
00550546	BV
00534837	BV
13176201	NN
02068541	NN
06325826	NN
00477107	BV
05444324	NN
02225231	NN
11256125	NN
10871756	NN
10518602	NN
00773432	BV
00057506	BV
04960277	NN
00583991	BV
01760945	BV
00775156	BV
12711596	NN
00932161	BV
12145919	NN
06688522	NN
08875547	NN
02034004	BV
13270373	NN
02359690	BV
00075708	BV
11715207	NN
00111222	NN
01452496	NN
12011067	NN
14434866	NN
14023491	NN
00087988	BV
07259772	NN
04555291	NN
10024119	NN
00562280	NN
15079925	NN
01679806	BV
00443231	NN
01672607	JJ
15063493	NN
13359690	NN
10701783	NN
07382572	NN
08381165	NN
10315561	NN
12264621	NN
01976957	NN
06940290	NN
07529563	NN
11011398	NN
07754894	NN
00139908	BV
08515457	NN
05784699	NN
03146846	NN
02182342	BV
02552894	NN
08414119	NN
12382233	NN
10216106	NN
11326591	NN
05967402	NN
02840361	NN
10158010	NN
12713664	NN
03839993	NN
04161358	NN
07043824	NN
01027662	NN
09606380	NN
00882045	NN
06244852	NN
08395991	NN
08303504	NN
14599168	NN
07680416	NN
14336539	NN
01322221	NN
00910203	NN
04216106	NN
06943558	NN
